FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ACCIDENT_LOCALIZATON,Localization of the accident,TIME_PERIOD,Observation
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,3.14815
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,3.20513
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,3.1405
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,2.03735
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,1.05042
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,3.15615
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,2.28571
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,2.886
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,2.69542
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,0.8658
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,0.86096
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,1.00354
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,0.96888
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,0.69155
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,1.05764
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,0.70031
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,1.0023
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,1.4965
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,0.79513
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,1.02949
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,0.89311
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,0.72491
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,0.73041
A,Annual,ITC3,Liguria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,0.77889
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,0.91757
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,0.88138
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,0.90878
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,0.7151
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,0.8991
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,0.92385
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,0.90421
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,0.85706
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,0.87257
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,0.74556
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,0.96379
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,0.89627
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,0.83791
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,0.80919
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,0.81989
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,2.71795
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2011,2.44041
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2012,3.33963
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2013,2.83267
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,2.31635
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,2.5195
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2016,2.23624
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2017,2.0074
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,2.49073
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2019,2.62295
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2020,3.07377
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2021,2.17096
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,2.39264
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2023,2.40627
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2024,2.05263
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,4.02574
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,4.45475
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,4.50433
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,3.83877
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,3.36927
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,3.7617
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,3.11895
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,3.14607
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,3.96112
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,3.6634
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,3.82709
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,3.26377
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,3.56999
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,3.03873
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,2.97824
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,1.43685
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,1.4328
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,1.54162
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,1.28835
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,1.35037
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,1.45847
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,1.32378
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,1.29946
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,1.48373
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,1.34521
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,1.58786
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,1.38169
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,1.39651
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,1.29154
A,Annual,ITC4,Lombardia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,1.27378
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,1.2939
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,0.88037
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,0.93966
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,0.77559
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,0.76253
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,0.91892
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,0.90522
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,1.02041
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,0.39194
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,0.89286
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,0.489
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,0.78176
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,0.92492
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,1.2813
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,0.77705
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,4.8
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2011,7.84314
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2012,6.55738
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2013,0.8547
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,3.00752
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,5.64516
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2016,8.13008
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2017,6.25
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,1.76991
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2019,3.28947
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2020,6.81818
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2021,4.54545
A,Annual,ITDA,Trentino Alto Adige / Südtirol,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,7.29927
